company_name,investment_type,industry,cash_rate,pik_rate,reference_rate,spread,acquisition_date,maturity_date,principal_amount,amortized_cost,fair_value,percent_of_net_assets,cost,commitment_limit,undrawn_commitment,ticker,filing_date
Express Wash Acquisition Company LLC,Preferred Equity,Services: Consumer,,,,,,2023-11-15,,,,151,,,,MRCC,2025-11-05.BEFORE
IDIG Parent LLC,Common Equity,Services: Consumer,,,,,,2021-01-04,,,,251,,,,MRCC,2025-11-05.BEFORE
Kar Wash Holdings LLC,Common Equity,Services: Consumer,,,,,,2022-02-28,,,,103,,,,MRCC,2025-11-05.BEFORE
Kar Wash Holdings LLC,Preferred Equity,Services: Consumer,,,,,,2023-06-27,,,,26,,,,MRCC,2025-11-05.BEFORE
American Broadband and Telecommunications Company LLC,Warrant,Telecommunications,,,,,,2022-06-10,2032-06-10,,,42,34,,,MRCC,2025-11-05.BEFORE
Epika Fleet Services Inc,Preferred Equity,Transportation: Cargo,,,,,,2024-03-18,,,,196,199,,,MRCC,2025-11-05.BEFORE
Nearly Natural Inc,Common Equity,Wholesale,,,,,,2017-12-15,,,,153,,,,MRCC,2025-11-05.BEFORE
Nearly Natural Inc,Common Equity,Wholesale,,,,,,2021-08-27,,,,61,,,,MRCC,2025-11-05.BEFORE
Nearly Natural Inc,Common Equity,Wholesale,,,,,,2024-08-05,,,,62,,,,MRCC,2025-11-05.BEFORE
Trident Maritime Systems Inc,Senior Secured Loan,Aerospace & Defense,9.98%,2.00%,SF,7.65%,,2027-02-26,3145,,,3601,,,,MRCC,2025-11-05.BEFORE
Trident Maritime Systems Inc,Senior Secured Loan,Aerospace & Defense,9.96%,2.00%,SF,7.60%,,2027-02-26,137,,,3601,,,,MRCC,2025-11-05.BEFORE
Trident Maritime Systems Inc (Revolver),Senior Secured Loan,Aerospace & Defense,10.01%,2.00%,SF,7.65%,,2027-02-26,319,,,3601,,,,MRCC,2025-11-05.BEFORE
Accelerate Auto Works Intermediate LLC,Senior Secured Loan,Automotive,9.41%,,SF,4.90%,,2027-12-01,1344,,,1860,,,,MRCC,2025-11-05.BEFORE
Accelerate Auto Works Intermediate LLC,Senior Secured Loan,Automotive,9.49%,,SF,4.90%,,2027-12-01,384,,,1860,,,,MRCC,2025-11-05.BEFORE
Accelerate Auto Works Intermediate LLC (Revolver),Senior Secured Loan,Automotive,9.41%,,SF,4.90%,,2027-12-01,132,,,1860,,,,MRCC,2025-11-05.BEFORE
SW Ingredients Holdings LLC,Senior Secured Loan,Beverage Food & Tobacco,9.96%,,SF,5.60%,,2027-07-08,3506,,,3506,,,,MRCC,2025-11-05.BEFORE
MacQueen Equipment LLC,Senior Secured Loan,Capital Equipment,9.84%,,SF,5.51%,,2028-01-07,2032,,,2773,,,,MRCC,2025-11-05.BEFORE
MacQueen Equipment LLC,Senior Secured Loan,Capital Equipment,9.84%,,SF,5.51%,,2028-01-07,445,,,2773,,,,MRCC,2025-11-05.BEFORE
MacQueen Equipment LLC (Revolver),Senior Secured Loan,Capital Equipment,11.75%,,P,4.25%,,2028-01-07,296,,,2773,,,,MRCC,2025-11-05.BEFORE
Phoenix Chemical Holding Company LLC,Senior Secured Loan,Chemicals Plastics & Rubber,11.47%,,SF,7.11%,,2025-10-03,1137,,,5304,,,,MRCC,2025-11-05.BEFORE
TJC Spartech Acquisition Corp,Senior Secured Loan,Chemicals Plastics & Rubber,9.41%,,SF,4.75%,,2028-05-05,4167,,,5304,,,,MRCC,2025-11-05.BEFORE
Runner Buyer INC,Senior Secured Loan,Consumer Goods Durable,10.11%,,SF,5.61%,,2028-10-23,2910,,,2910,,,,MRCC,2025-11-05.BEFORE
PH Beauty Holdings III INC,Senior Secured Loan,Consumer Goods Non-Durable,10.17%,,SF,5.00%,,2025-09-26,2342,,,2342,,,,MRCC,2025-11-05.BEFORE
LSCS Holdings Inc,Senior Secured Loan,Healthcare & Pharmaceuticals,8.97%,,SF,4.61%,,2028-12-15,1791,,,1791,,,,MRCC,2025-11-05.BEFORE
Natus Medical Incorporated,Senior Secured Loan,Healthcare & Pharmaceuticals,9.96%,,SF,5.60%,,2029-07-20,4900,,,4900,,,,MRCC,2025-11-05.BEFORE
Corel Inc,Senior Secured Loan,High Tech Industries,9.61%,,SF,5.10%,,2026-07-02,3200,,,3200,,,,MRCC,2025-11-05.BEFORE
Lightbox Intermediate LP,Senior Secured Loan,High Tech Industries,9.44%,,SF,5.11%,,2026-05-11,4725,,,4725,,,,MRCC,2025-11-05.BEFORE
TGG TS Acquisition Company,Senior Secured Loan,High Tech Industries,10.97%,,SF,6.61%,,2025-12-12,2445,,,2445,,,,MRCC,2025-11-05.BEFORE
Excel Fitness Holdings Inc,Senior Secured Loan,Hotels Gaming & Leisure,9.58%,,SF,5.25%,,2029-04-27,4309,,,4309,,,,MRCC,2025-11-05.BEFORE
Excel Fitness Holdings Inc (Revolver),Senior Secured Loan,Hotels Gaming & Leisure,9.58%,,SF,5.25%,,2028-04-28,625,,,625,,,,MRCC,2025-11-05.BEFORE
North Haven Spartan US Holdco LLC,Senior Secured Loan,Hotels Gaming & Leisure,10.18%,,SF,5.75%,,2026-06-05,2227,,,2227,,,,MRCC,2025-11-05.BEFORE
STATS Intermediate Holdings LLC,Senior Secured Loan,Media Diversified & Production,10.03%,,SF,5.51%,,2026-07-10,4750,,,4750,,,,MRCC,2025-11-05.BEFORE
TA TT Buyer LLC,Senior Secured Loan,Media Diversified & Production,9.08%,,SF,4.75%,,2029-03-30,3267,,,3267,,,,MRCC,2025-11-05.BEFORE
Eliassen Group LLC,Senior Secured Loan,Services Business,10.08%,,SF,5.75%,,2028-04-14,3186,,,3186,,,,MRCC,2025-11-05.BEFORE
Eliassen Group LLC,Senior Secured Loan,Services Business,10.26%,,SF,5.75%,,2028-04-14,229,,,229,,,,MRCC,2025-11-05.BEFORE
Secretariat Advisors LLC,Senior Secured Loan,Services Business,9.22%,,SF,4.86%,,2028-12-29,1659,,,1659,,,,MRCC,2025-11-05.BEFORE
Secretariat Advisors LLC,Senior Secured Loan,Services Business,9.22%,,SF,4.86%,,2028-12-29,265,,,265,,,,MRCC,2025-11-05.BEFORE
SIRVA Worldwide Inc (Delayed Draw),Senior Secured Loan,Services Business,12.35%,,SF,8.00%,,2029-02-20,381,,,381,,,,MRCC,2025-11-05.BEFORE
Laseraway Intermediate Holdings II LLC,Senior Secured Loan,Services Consumer,10.66%,,SF,5.75%,,2027-10-14,2156,,,2156,,,,MRCC,2025-11-05.BEFORE
McKissock Investment Holdings LLC,Senior Secured Loan,Services Consumer,9.80%,,SF,5.00%,,2029-03-09,2431,,,2431,,,,MRCC,2025-11-05.BEFORE
American Community Homes Inc,Common Equity,Real Estate,8.5%,,SF,4.86%,,2028-12-29,1659,1659,8110,1.0,,,,MRCC,2025-11-05.BEFORE
American Community Homes Inc,Common Equity,Real Estate,8.5%,,SF,4.86%,,2028-12-29,265,265,3990,0.5,,,,MRCC,2025-11-05.BEFORE
American Community Homes Inc,Common Equity,Real Estate,8.5%,,SF,4.86%,,2028-12-29,,,,491,0.1,,,MRCC,2025-11-05.BEFORE
American Community Homes Inc (Revolver),Senior Secured Loan,Real Estate,12.35%,,SF,8.00%,,2029-02-20,,,,,,,,MRCC,2025-11-05.BEFORE
American Community Homes Inc (4940 shares of common stock),Common Equity,Real Estate,10.66%,,SF,5.75%,,2027-10-14,,,,,,,,MRCC,2025-11-05.BEFORE
Ascent Midco LLC (2032258 Class A units),Common Equity,Energy,9.80%,,SF,5.00%,,2029-03-09,,,,1932,0.2,,,MRCC,2025-11-05.BEFORE
Familia Dental Group Holdings LLC (1304 Class A units),Common Equity,Healthcare,8.5%,,SF,4.86%,,2028-12-29,,,,2226,0.3,,671,MRCC,2025-11-05.BEFORE
HFZ Capital Group LLC,Common Equity,Real Estate,8.5%,,SF,4.86%,,2028-12-29,,,,17233,2.2,,,MRCC,2025-11-05.BEFORE
MC Asset Management (Corporate) LLC,Common Equity,Financial Services,8.5%,,SF,4.86%,,2028-12-29,,,,10237,1.3,,1662,MRCC,2025-11-05.BEFORE
Mnine Holdings Inc,Common Equity,Technology,8.5%,,SF,4.86%,,2028-12-29,,,,6187,0.8,,244,MRCC,2025-11-05.BEFORE
Mnine Holdings Inc (Revolver),Senior Secured Loan,Technology,12.35%,,SF,8.00%,,2029-02-20,,,,658,0.1,,37,MRCC,2025-11-05.BEFORE
Mnine Holdings Inc (6400 Class B units),Common Equity,Technology,10.66%,,SF,5.75%,,2027-10-14,,,,,,,,MRCC,2025-11-05.BEFORE
NECB Collections LLC (Revolver),Senior Secured Loan,Services Business,9.80%,,SF,5.00%,,2029-03-09,,,,424,0.1,,,MRCC,2025-11-05.BEFORE
NECB Collections LLC LLC (20.8% of LLC units),Common Equity,Services Business,8.5%,,SF,4.86%,,2028-12-29,,,,,,,,MRCC,2025-11-05.BEFORE
BTR Opco LLC (Delayed Draw),Senior Secured Loan,Automotive,12.76%,,SF,8.76%,2024-06-21,2027-12-31,569,,,406,,,,MRCC,2025-11-05.BEFORE
Hastings Manufacturing Company,Senior Secured Loan,Automotive,11.76%,,SF,7.60%,2018-04-24,2025-12-30,1760,,,1760,,,,MRCC,2025-11-05.BEFORE
Hastings Manufacturing Company,Senior Secured Loan,Automotive,11.76%,,SF,7.60%,2023-03-29,2025-12-30,638,,,638,,,,MRCC,2025-11-05.BEFORE
Hastings Manufacturing Company,Senior Secured Loan,Automotive,11.76%,,SF,7.60%,2023-12-18,2025-12-30,1961,,,1961,,,,MRCC,2025-11-05.BEFORE
Hastings Manufacturing Company (Revolver),Senior Secured Loan,Automotive,11.76%,,SF,7.60%,2023-03-29,2025-12-30,691,,,0,,,,MRCC,2025-11-05.BEFORE
Lifted Trucks Holdings LLC,Senior Secured Loan,Automotive,9.63%,,SF,5.35%,2025-08-11,2028-11-01,2567,,,2530,,,,MRCC,2025-11-05.BEFORE
Lifted Trucks Holdings LLC,Senior Secured Loan,Automotive,9.63%,,SF,5.35%,2021-08-02,2028-11-01,6738,,,6688,,,,MRCC,2025-11-05.BEFORE
Lifted Trucks Holdings LLC (Revolver),Senior Secured Loan,Automotive,9.63%,,SF,5.35%,2021-08-02,2028-11-01,2222,,,833,,,,MRCC,2025-11-05.BEFORE
Panda Acquisition LLC,Senior Secured Loan,Automotive,12.47%,,SF,8.60%,2022-12-20,2028-10-18,4961,,,4482,,,,MRCC,2025-11-05.BEFORE
StarCompliance MidCo LLC (Revolver),Senior Secured Loan,Banking,10.10%,,SF,6.10%,2021-01-12,2027-01-12,323,,,142,,,,MRCC,2025-11-05.BEFORE
CGI Automated Manufacturing LLC,Senior Secured Loan,Capital Equipment,11.28%,,SF,7.11%,2022-09-09,2026-12-17,3765,,,3730,,,,MRCC,2025-11-05.BEFORE
CGI Automated Manufacturing LLC,Senior Secured Loan,Capital Equipment,11.28%,,SF,7.11%,2022-09-30,2026-12-17,1080,,,1072,,,,MRCC,2025-11-05.BEFORE
Valudor Products LLC,Senior Secured Loan,Chemicals Plastics & Rubber,10.28%,1.50%,SF,7.61%,2018-06-18,2026-12-31,2105,,,2097,,,,MRCC,2025-11-05.BEFORE
Valudor Products LLC,Senior Secured Loan,Chemicals Plastics & Rubber,,11.78%,SF,7.50%,2018-06-18,2026-12-31,368,,,368,,,,MRCC,2025-11-05.BEFORE
Valudor Products LLC,Senior Secured Loan,Chemicals Plastics & Rubber,11.78%,,SF,7.61%,2021-12-22,2026-12-31,884,,,877,,,,MRCC,2025-11-05.BEFORE
Trident Maritime Systems Inc,Senior Secured Loan,Aerospace & Defense,5.10%,6.75%,SF,7.85%,,2027-02-26,3223,,,3688,,,,MRCC,2025-11-05.BEFORE
Trident Maritime Systems Inc,Senior Secured Loan,Aerospace & Defense,5.10%,6.75%,SF,7.85%,,2027-02-26,140,,,3688,,,,MRCC,2025-11-05.BEFORE
Trident Maritime Systems Inc (Revolver),Senior Secured Loan,Aerospace & Defense,4.03%,7.85%,SF,7.85%,,2027-02-26,325,,,3688,,,,MRCC,2025-11-05.BEFORE
Accelerate Auto Works Intermediate LLC,Senior Secured Loan,Automotive,9.10%,,SF,4.90%,,2027-12-01,1333,,,1846,,,,MRCC,2025-11-05.BEFORE
Accelerate Auto Works Intermediate LLC,Senior Secured Loan,Automotive,9.21%,,SF,4.90%,,2027-12-01,381,,,1846,,,,MRCC,2025-11-05.BEFORE
Phoenix Chemical Holding Company LLC,Senior Secured Loan,Chemicals Plastics & Rubber,11.28%,,SF,7.11%,,2025-10-03,1135,,,1135,,,,MRCC,2025-11-05.BEFORE
Polychem Acquisition LLC,Senior Secured Loan,Containers Packaging & Glass,5.78%,4.00%,SF,5.61%,,2026-08-15,2919,,,4806,,,,MRCC,2025-11-05.BEFORE
PVHC Holding Corp,Senior Secured Loan,Containers Packaging & Glass,9.64%,0.75%,SF,6.40%,,2027-02-17,1887,,,4806,,,,MRCC,2025-11-05.BEFORE
AppLogic Networks OpCo I LLC (fka Sandvine Corporation),Senior Secured Loan,Telecommunications,5.17%,5.00%,SF,6.00%,,2030-03-03,640,,,640,,,,MRCC,2025-11-05.BEFORE
Keystone Purchaser LLC,Senior Secured Loan,Transportation: Cargo,10.01%,,SF,6.01%,,2027-05-07,4817,,,4817,,,,MRCC,2025-11-05.BEFORE
"Trident Maritime Systems, Inc.",Senior Secured Loan,Aerospace & Defense,9.98%,2.00%,SF,7.65%,,2027-02-26,3145,,,3145,,,,MRCC,2025-11-05.BEFORE
"Trident Maritime Systems, Inc.",Senior Secured Loan,Aerospace & Defense,9.96%,2.00%,SF,7.60%,,2027-02-26,137,,,137,,,,MRCC,2025-11-05.BEFORE
Trident Maritime Systems, Inc. (Revolver),Senior Secured Loan,Aerospace & Defense,10.01%,2.00%,SF,7.65%,,2027-02-26,319,,,319,,,MRCC,2025-11-05.BEFORE
"Accelerate Auto Works Intermediate, LLC",Senior Secured Loan,Automotive,9.41%,,SF,4.90%,,2027-12-01,1344,,,1344,,,,MRCC,2025-11-05.BEFORE
"Accelerate Auto Works Intermediate, LLC",Senior Secured Loan,Automotive,9.49%,,SF,4.90%,,2027-12-01,384,,,384,,,,MRCC,2025-11-05.BEFORE
Accelerate Auto Works Intermediate, LLC (Revolver),Senior Secured Loan,Automotive,9.41%,,SF,4.90%,,2027-12-01,132,,,132,,,MRCC,2025-11-05.BEFORE
"SW Ingredients Holdings, LLC",Senior Secured Loan,Beverage Food & Tobacco,9.96%,,SF,5.60%,,2027-07-08,3506,,,3506,,,,MRCC,2025-11-05.BEFORE
"MacQueen Equipment, LLC",Senior Secured Loan,Capital Equipment,9.84%,,SF,5.51%,,2028-01-07,2032,,,2032,,,,MRCC,2025-11-05.BEFORE
"MacQueen Equipment, LLC",Senior Secured Loan,Capital Equipment,9.84%,,SF,5.51%,,2028-01-07,445,,,445,,,,MRCC,2025-11-05.BEFORE
MacQueen Equipment, LLC (Revolver),Senior Secured Loan,Capital Equipment,11.75%,,P,4.25%,,2028-01-07,296,,,296,,,MRCC,2025-11-05.BEFORE
TJC Spartech Acquisition Corp.,Senior Secured Loan,Chemicals Plastics & Rubber,9.41%,,SF,4.75%,,2028-05-05,4167,,,4167,,,,MRCC,2025-11-05.BEFORE
Runner Buyer INC.,Senior Secured Loan,Consumer Goods Durable,10.11%,,SF,5.61%,,2028-10-23,2910,,,2910,,,,MRCC,2025-11-05.BEFORE
"PH Beauty Holdings III, INC.",Senior Secured Loan,Consumer Goods Non-Durable,10.17%,,SF,5.00%,,2025-09-26,2342,,,2342,,,,MRCC,2025-11-05.BEFORE
Radiology Partners Inc.,Senior Secured Loan,Healthcare & Pharmaceuticals,8.28%,1.50%,SF,5.26%,,2029-01-31,4252,4252,4252,,,,,MRCC,2025-11-05.BEFORE
Avison Young (USA) Inc.,Senior Secured Loan,FIRE: Real Estate,6.15%,6.50%,SF,8.26%,,2029-03-12,1492,1492,1492,,,,,MRCC,2025-11-05.BEFORE
Avison Young (USA) Inc.,Senior Secured Loan,FIRE: Real Estate,6.15%,6.50%,SF,8.26%,,2029-03-12,510,510,510,,,,,MRCC,2025-11-05.BEFORE
Research Now Group Inc. and Survey Sampling International LLC,Senior Secured Loan,Media: Diversified & Production,10.29%,,SF,5.76%,,2028-10-15,4467,4467,4467,,,,,MRCC,2025-11-05.BEFORE
Output Services Group Inc.,Senior Secured Loan,Services: Business,11.11%,,SF,6.68%,,2028-11-30,1042,1042,1042,,,,,MRCC,2025-11-05.BEFORE
SIRVA Worldwide Inc.,Senior Secured Loan,Services: Business,7.52%,5.00%,SF,8.00%,,2029-08-20,1171,1171,1171,,,,,MRCC,2025-11-05.BEFORE
Elevate Textiles Inc. (fka International Textile Group Inc.),Common Equity,Consumer Goods: Durable,,,,,,,,,,,86,,,MRCC,2025-11-05.BEFORE
Avison Young (USA) Inc.,Preferred Equity,FIRE: Real Estate,12.50%,,n/a,n/a,,,2029-03-12,,,,,,,MRCC,2025-11-05.BEFORE
Avison Young (USA) Inc.,Common Equity,FIRE: Real Estate,,,,,,,,,,,,,,MRCC,2025-11-05.BEFORE
Education Corporation of America - Series G Preferred Stock (8333 shares),Preferred Equity,Services: Consumer,12.00%,,n/a,n/a,2015-09-03,,,7492,7492,7492,,,,MRCC,2025-11-05.BEFORE
Express Wash Acquisition Company LLC (31 Class A common units),Common Equity,Services: Consumer,8.00%,,n/a,n/a,2023-11-15,,,31,31,31,,,,MRCC,2025-11-05.BEFORE
Express Wash Acquisition Company LLC (36.8 Class A-1 preferred units),Preferred Equity,Services: Consumer,,,,,,2025-04-10,,,,,,,37,MRCC,2025-11-05.BEFORE
IDIG Parent LLC (43404 Class X common units),Common Equity,Services: Consumer,,,,,,2025-06-23,,,,,,,26,MRCC,2025-11-05.BEFORE
Nearly Natural Inc. (152174 Class A units),Common Equity,Wholesale,,,,,,2017-12-15,,,,,,,152,MRCC,2025-11-05.BEFORE
Nearly Natural Inc. (61087 Class AA units),Common Equity,Wholesale,,,,,,2021-08-27,,,,,,,61,MRCC,2025-11-05.BEFORE
Nearly Natural Inc. (62034 Class AAA units),Common Equity,Wholesale,,,,,,2024-08-05,,,,,,,62,MRCC,2025-11-05.BEFORE
Attom Intermediate Holdco LLC,First Lien Senior Secured,Media: Diversified & Production,,10.46,SF,6.11,2019-01-04,2025-07-03,1880,,1875,,,,,MRCC,2025-11-05.BEFORE
Attom Intermediate Holdco LLC,First Lien Senior Secured,Media: Diversified & Production,,10.46,SF,6.11,2020-06-25,2025-07-03,458,,458,,,,,MRCC,2025-11-05.BEFORE
Attom Intermediate Holdco LLC,First Lien Senior Secured,Media: Diversified & Production,,10.46,SF,6.11,2021-07-01,2025-07-03,270,,268,,,,,MRCC,2025-11-05.BEFORE
Attom Intermediate Holdco LLC,First Lien Senior Secured,Media: Diversified & Production,,10.46,SF,6.11,2022-08-04,2025-07-03,780,,780,,,,,MRCC,2025-11-05.BEFORE
Attom Intermediate Holdco LLC,First Lien Senior Secured,Media: Diversified & Production,,10.46,SF,6.11,2022-12-22,2025-07-03,394,,391,,,,,MRCC,2025-11-05.BEFORE
Attom Intermediate Holdco LLC,Revolver,Media: Diversified & Production,,10.46,SF,6.11,2019-01-04,2025-07-03,320,,320,,,,,MRCC,2025-11-05.BEFORE
Bonterra LLC,First Lien Senior Secured,Media: Diversified & Production,,11.33,SF,7.00,2021-09-08,2027-09-08,13437,,13339,,,,,MRCC,2025-11-05.BEFORE
Bonterra LLC,Second Lien,Media: Diversified & Production,12.08,7.75,SF,7.75,2023-09-28,2027-09-08,2244,,2223,,,,,MRCC,2025-11-05.BEFORE
Bonterra LLC,Revolver,Media: Diversified & Production,,11.33,SF,7.00,2021-09-08,2027-09-08,1069,,684,,,,,MRCC,2025-11-05.BEFORE
Chess.com LLC,First Lien Senior Secured,Media: Diversified & Production,,10.92,SF,6.60,2021-12-31,2027-12-31,5835,,5767,,,,,MRCC,2025-11-05.BEFORE
Chess.com LLC,Revolver,Media: Diversified & Production,,10.92,SF,6.60,2021-12-31,2027-12-31,652,,,73,,,,MRCC,2025-11-05.BEFORE
Crownpeak Technology Inc,First Lien Senior Secured,Media: Diversified & Production,5.57,6.75,SF,7.75,2019-02-28,2025-11-28,4119,,4118,,,,,MRCC,2025-11-05.BEFORE
Crownpeak Technology Inc,First Lien Senior Secured,Media: Diversified & Production,5.59,6.75,SF,7.75,2022-09-27,2025-11-28,1289,,1287,,,,,MRCC,2025-11-05.BEFORE
Crownpeak Technology Inc,First Lien Senior Secured,Media: Diversified & Production,5.57,6.75,SF,7.75,2019-02-28,2025-11-28,62,,62,,,,,MRCC,2025-11-05.BEFORE
Crownpeak Technology Inc,First Lien Senior Secured,Media: Diversified & Production,5.57,6.75,SF,7.75,2022-09-27,2025-11-28,3432,,3432,,,,,MRCC,2025-11-05.BEFORE
Crownpeak Technology Inc,Revolver,Media: Diversified & Production,,11.32,SF,6.75,2019-02-28,2025-11-28,500,,500,,,,,MRCC,2025-11-05.BEFORE
Sports Operating Holdings II LLC,First Lien Senior Secured,Media: Diversified & Production,,10.21,SF,5.85,2022-11-03,2027-11-03,2933,,2886,,,,,MRCC,2025-11-05.BEFORE
Sports Operating Holdings II LLC,Delayed Draw,Media: Diversified & Production,,10.21,SF,5.85,2022-11-03,2027-11-03,2390,,1319,,,,,MRCC,2025-11-05.BEFORE
Sports Operating Holdings II LLC,Revolver,Media: Diversified & Production,,10.21,SF,5.85,2022-11-03,2027-11-03,519,,,73,,,,MRCC,2025-11-05.BEFORE
V10 Entertainment Inc,First Lien Senior Secured,Media: Diversified & Production,,11.69,SF,7.10,2023-01-12,2028-01-12,3243,,3177,,,,,MRCC,2025-11-05.BEFORE
V10 Entertainment Inc,Revolver,Media: Diversified & Production,,11.65,SF,7.10,2023-01-12,2028-01-12,458,,,73,,,,MRCC,2025-11-05.BEFORE
BLST Operating Company LLC,First Lien Senior Secured,Retail,1.00,11.17,SF,11.17,2020-08-28,2025-08-28,751,,514,,,,,MRCC,2025-11-05.BEFORE
Research Now Group Inc and Survey Sampling International LLC,First Lien Senior Secured,Media: Diversified & Production,,10.29,SF,5.76,2028-10-15,4467,4467,4467,,,,,,MRCC,2025-11-05.BEFORE
Output Services Group Inc,First Lien Senior Secured,Services: Business,,11.11,SF,6.68,2028-11-30,1042,1042,1042,,,,,,MRCC,2025-11-05.BEFORE
SIRVA Worldwide Inc,First Lien Senior Secured,Services: Business,7.52%,5.00%,SF,8.00,2029-08-20,1171,2213,2213,,,,,,MRCC,2025-11-05.BEFORE
Sandvine Corporation,First Lien Senior Secured,Telecommunications,2.00%,,n/a,n/a,2027-06-28,1602,1602,1602,,,,,,MRCC,2025-11-05.BEFORE
Elevate Textiles Inc,Common Equity,Consumer Goods: Durable,,,,,,,,,,,,86,,MRCC,2025-11-05.BEFORE
Polyventive Lender Holding Company LLC,Common Equity,Chemicals Plastics & Rubber,,,,,,,,,,,,,,MRCC,2025-11-05.BEFORE
Avison Young USA Inc,Preferred Equity,FIRE: Real Estate,12.50%,,n/a,n/a,,,,,,,610,,,MRCC,2025-11-05.BEFORE
Avison Young USA Inc,Common Equity,FIRE: Real Estate,,,,,,,,,,,,,,MRCC,2025-11-05.BEFORE
Cano Health Inc,Common Equity,Healthcare & Pharmaceuticals,,,,,,,,,,,,,,MRCC,2025-11-05.BEFORE
Cano Health Inc,Warrant,Healthcare & Pharmaceuticals,,,,,,,,2029-06-28,2,2,,,,MRCC,2025-11-05.BEFORE
Research Now Group Inc and Survey Sampling International LLC,Common Equity,Media: Diversified & Production,,,,,,,,,,,,1093,,MRCC,2025-11-05.BEFORE
American Community Homes Inc,Revolver,Housing,8.5%,,n/a,n/a,,,,,,,6,,,MRCC,2025-11-05.BEFORE
American Community Homes Inc,Common Stock,Housing,,,,,,,,,,,1023,,,MRCC,2025-11-05.BEFORE
Ascent Midco LLC,Class A units,Energy,,,,,,,,,,,,,,MRCC,2025-11-05.BEFORE
Familia Dental Group Holdings LLC,Class A units,Healthcare,,,,2016-04-08,,,,,,,5224,,,MRCC,2025-11-05.BEFORE
MC Asset Management (Corporate) LLC,Delayed Draw,Financial Services,8.5%,,n/a,n/a,,,,,,,244,,,MRCC,2025-11-05.BEFORE
MC Asset Management (Corporate) LLC,LLC interests,Financial Services,,,,,,,,,,,2157,,,MRCC,2025-11-05.BEFORE
Mnine Holdings Inc,Revolver,Technology,8.5%,,n/a,n/a,,,,,,,0,,,MRCC,2025-11-05.BEFORE
Mnine Holdings Inc,Class B units,Technology,,,,,,,,,,,,,,MRCC,2025-11-05.BEFORE
NECB Collections LLC,Revolver,Services: Business,8.5%,,n/a,n/a,,,,,,,0,,,MRCC,2025-11-05.BEFORE
American Community Homes Inc,Common Equity,Real Estate,,,,2022-12-29,,,,,,,2032,,,MRCC,2025-11-05.BEFORE
MC Asset Management (Corporate) LLC,Interests,Financial Services,,,,2019-06-11,,,,,,,793,,,MRCC,2025-11-05.BEFORE
SFR Holdco LLC,Equity Commitment,Real Estate,,,,2021-08-06,,,,,,,3900,,,MRCC,2025-11-05.BEFORE
SFR Holdco 2 LLC,Equity Commitment,Real Estate,,,,2024-10-24,,,,,,,1407,,,MRCC,2025-11-05.BEFORE
Ascent Midco LLC,Class A units,Healthcare & Pharmaceuticals,8.00%,,n/a,n/a,2020-02-05,,,2032,2032,2032,1.9,,,MRCC,2025-11-05.BEFORE
NECB Collections LLC,LLC units,Services: Consumer,,,,2019-06-21,,,,,,,1458,,,MRCC,2025-11-05.BEFORE
MRCC Senior Loan Fund I LLC,Equity Interests,Investment Funds & Vehicles,,,,2017-10-31,,,,,,,42100,,,MRCC,2025-11-05.BEFORE
Independence Buyer Inc,First Lien Senior Secured,Consumer Goods: Durable,10.47%,,SF,5.90,2021-08-03,2026-08-03,5345,5305,285,,,,,MRCC,2025-11-05.BEFORE
Independence Buyer Inc,Revolver,Consumer Goods: Durable,10.40%,,SF,5.85,2021-08-03,2026-08-03,1423,,,,,,,MRCC,2025-11-05.BEFORE
Recycled Plastics Industries LLC,First Lien Senior Secured,Consumer Goods: Durable,11.40%,0.50%,SF,7.35,2021-08-04,2026-08-04,2796,2773,,,,,,MRCC,2025-11-05.BEFORE
The Kyjen Company LLC,First Lien Senior Secured,Consumer Goods: Non-Durable,11.15%,0.75%,SF,7.50,2021-05-14,2026-04-03,987,983,,,,,,MRCC,2025-11-05.BEFORE
The Kyjen Company LLC,First Lien Senior Secured,Consumer Goods: Non-Durable,10.88%,0.75%,SF,7.25,2022-09-13,2026-04-03,1,1,,,,,,MRCC,2025-11-05.BEFORE
The Kyjen Company LLC,Revolver,Consumer Goods: Non-Durable,11.15%,0.75%,SF,7.50,2021-05-14,2026-04-03,89,89,,,,,,MRCC,2025-11-05.BEFORE
Thrasio LLC,First Lien Senior Secured,Consumer Goods: Non-Durable,14.89%,,SF,10.26,2024-07-18,2029-06-18,287,287,,,,,,MRCC,2025-11-05.BEFORE
Avalara Inc,First Lien Senior Secured,FIRE: Finance,10.58%,,SF,6.25,2022-10-19,2028-10-19,4000,3928,,,,,,MRCC,2025-11-05.BEFORE
Avalara Inc,Revolver,FIRE: Finance,10.58%,,SF,6.25,2022-10-19,2028-10-19,400,,,,,,,MRCC,2025-11-05.BEFORE
GC Champion Acquisition LLC,First Lien Senior Secured,FIRE: Finance,9.87%,,SF,5.25,2022-08-19,2028-08-18,2503,2469,,,,,,MRCC,2025-11-05.BEFORE
GC Champion Acquisition LLC,First Lien Senior Secured,FIRE: Finance,9.87%,,SF,5.25,2022-08-19,2028-08-18,695,695,,,,,,MRCC,2025-11-05.BEFORE
GC Champion Acquisition LLC,First Lien Senior Secured,FIRE: Finance,9.87%,,SF,5.25,2023-08-01,2028-08-18,2086,2037,,,,,,MRCC,2025-11-05.BEFORE
