company_name,investment_type,industry,cash_rate,pik_rate,reference_rate,spread,acquisition_date,maturity_date,principal_amount,amortized_cost,fair_value,percent_of_net_assets,cost,commitment_limit,undrawn_commitment,ticker,filing_date
Watterson Brands LLC,Other Debt,Business Services,11.50%,,N/A,6.00%,2021-12-17,2026-12-17,1853,,,,,,,MAIN,2024-11-08
Watterson Brands LLC,Other Debt,Business Services,11.50%,,N/A,6.00%,2021-12-17,2026-12-17,386,,,,,,,MAIN,2024-11-08
Watterson Brands LLC,Other Debt,Business Services,11.50%,,N/A,6.00%,2021-12-17,2026-12-17,15886,,,,,,,MAIN,2024-11-08
Watterson Brands LLC,Other Debt,Business Services,11.50%,,N/A,6.00%,2021-12-17,2026-12-17,12707,,,30510,,,,MAIN,2024-11-08
West Star Aviation Acquisition LLC,Other Debt,Aerospace & Defense,11.34%,,N/A,6.00%,2022-03-01,2028-03-01,2405,,,,,,,MAIN,2024-11-08
West Star Aviation Acquisition LLC,Other Debt,Aerospace & Defense,11.35%,,N/A,6.00%,2022-03-01,2028-03-01,10658,,,,,,,MAIN,2024-11-08
West Star Aviation Acquisition LLC,Other Debt,Aerospace & Defense,11.35%,,N/A,6.00%,2023-11-03,2028-03-01,5303,,,,,,,MAIN,2024-11-08
West Star Aviation Acquisition LLC,Common Equity,Aerospace & Defense,,,,,,,,1541,,,19617,,,MAIN,2024-11-08
Winter Services LLC,Other Debt,Business Services,12.64%,,N/A,7.00%,2021-11-19,2026-11-19,2222,,,,,,,MAIN,2024-11-08
Winter Services LLC,Other Debt,Business Services,12.66%,,N/A,7.00%,2021-11-19,2026-11-19,2067,,,,,,,MAIN,2024-11-08
Winter Services LLC,Other Debt,Business Services,12.66%,,N/A,7.00%,2021-11-19,2026-11-19,9300,,,13427,,,,MAIN,2024-11-08
Xenon Arc Inc.,Other Debt,Chemicals,,5.25%,N/A,5.25%,2021-12-17,2026-12-17,,,,,,,,MAIN,2024-11-08
Xenon Arc Inc.,Other Debt,Chemicals,11.22%,,N/A,5.75%,2021-12-17,2027-12-17,24057,,,,,,,MAIN,2024-11-08
Xenon Arc Inc.,Other Debt,Chemicals,11.25%,,N/A,5.75%,2021-12-17,2027-12-17,37828,,,60886,,,,MAIN,2024-11-08
YS Garments LLC,Other,Other,,,,,,,,,,,,,,MAIN,2024-11-08
RA Outdoors LLC,Other Debt,Software,12.22%,,N/A,6.75%,2021-04-08,2026-04-08,824,,,,,,,MAIN,2024-11-08
RA Outdoors LLC,Other Debt,Software,12.21%,,N/A,6.75%,2021-04-08,2026-04-08,13369,,,,14096,,,MAIN,2024-11-08
Research Now Group Inc. and Survey Sampling International LLC,Other Debt,Internet & Media,11.14%,,N/A,5.50%,2017-12-29,2024-12-20,19704,,,,,,,MAIN,2024-11-08
Richardson Sales Solutions,Other Debt,Business Services,18.47%,,N/A,6.50%,2023-08-24,2028-08-24,3167,,,,,,,MAIN,2024-11-08
Richardson Sales Solutions,Other Debt,Business Services,11.88%,,N/A,6.50%,2023-08-24,2028-08-24,40102,,,,41945,,,MAIN,2024-11-08
Roof Opco LLC,Other Debt,Other,,,N/A,,2026-08-27,,,,,,,,,MAIN,2024-11-08
Roof Opco LLC,Other Debt,Other,14.16%,,N/A,8.50%,2021-08-27,2026-08-27,3376,,,,6648,,,MAIN,2024-11-08
RTIC Subsidiary Holdings LLC,Other Debt,Other,13.21%,,N/A,7.75%,2020-09-01,2025-09-01,548,,,,,,,MAIN,2024-11-08
RTIC Subsidiary Holdings LLC,Other Debt,Other,13.19%,,N/A,7.75%,2020-09-01,2025-09-01,14323,,,,,,,MAIN,2024-11-08
RTIC Subsidiary Holdings LLC,Other Debt,Other,13.19%,,N/A,7.75%,2020-09-01,2025-09-01,574,,,,15368,,,MAIN,2024-11-08
Rug Doctor LLC,Other Debt,Manufacturing,13.54%,2.00%,N/A,6.00%,2021-07-16,2025-11-16,5769,,,,,,,MAIN,2024-11-08
Rug Doctor LLC,Other Debt,Manufacturing,13.54%,2.00%,N/A,6.00%,2021-07-16,2025-11-16,8121,,,,13808,,,MAIN,2024-11-08
South Coast Terminals Holdings LLC,Other Debt,Other,11.46%,,N/A,6.00%,2021-12-10,2026-12-13,446,,,,,,,MAIN,2024-11-08
South Coast Terminals Holdings LLC,Other Debt,Other,11.70%,,N/A,6.00%,2021-12-10,2026-12-13,34886,,,,,,,MAIN,2024-11-08
South Coast Terminals Holdings LLC,Common Equity,Other,,,,,,,,,,,864,35730,,MAIN,2024-11-08
Microbe Formulas LLC,Other Debt,Other,10.95%,,N/A,6.00%,2022-04-04,2028-04-03,20728,20436,20436,1.0,,,,MAIN,2024-11-08
Microbe Formulas LLC,Other Debt,Other,11.37%,,N/A,6.00%,2023-11-30,2028-11-30,1494,1494,1494,0.1,,,,MAIN,2024-11-08
Microbe Formulas LLC,Other Debt,Other,11.33%,,N/A,6.00%,2023-11-30,2028-11-30,1318,1318,1318,0.1,,,,MAIN,2024-11-08
Microbe Formulas LLC,Other Debt,Other,10.31%,,N/A,5.25%,2023-11-30,2028-11-30,4917,4917,4917,0.2,,,,MAIN,2024-11-08
Microbe Formulas LLC,Common Equity,Other,,,,,,2023-11-30,,,,460,460,12840,,MAIN,2024-11-08
Mills Fleet Farm Group LLC,Other Debt,Retail,12.56%,,N/A,7.00%,2018-10-24,2026-12-31,22495,,,,,,,MAIN,2024-11-08
MonitorUS Holding LLC,Other Debt,Software,14.00%,,N/A,4.00%,2022-05-24,2027-05-24,4008,,,,,,,MAIN,2024-11-08
MonitorUS Holding LLC,Other Debt,Software,14.00%,,N/A,4.00%,2022-05-24,2027-05-24,10525,,,,,,,MAIN,2024-11-08
MonitorUS Holding LLC,Other Debt,Software,14.00%,,N/A,4.00%,2022-05-24,2027-05-24,17742,,,,,,,MAIN,2024-11-08
MonitorUS Holding LLC,Unsecured Debt,Software,8.00%,,N/A,8.00%,2023-11-14,2025-03-31,112,,,,,,,MAIN,2024-11-08
MonitorUS Holding LLC,Unsecured Debt,Software,8.00%,,N/A,8.00%,2024-03-15,2025-06-30,55,,,,,,,MAIN,2024-11-08
MonitorUS Holding LLC,Unsecured Debt,Software,8.00%,,N/A,8.00%,2024-09-25,2025-12-21,105,,,,,,,MAIN,2024-11-08
MonitorUS Holding LLC,Common Equity,Software,,,,,,2022-08-30,,,,44445814,889,31783,0.00,MAIN,2024-11-08
NinjaTrader LLC,Other Debt,Other,11.98%,,N/A,6.50%,2019-12-18,2026-12-18,28424,28160,28160,1.0,,,,MAIN,2024-11-08
Obra Capital Inc.,Other,Other,,,,,,,,,,,,,,MAIN,2024-11-08
Infinity X1 Holdings LLC,Other Debt,Other,12.00%,,N/A,,,2028-03-31,15275,,,,,,,MAIN,2024-11-08
Infinity X1 Holdings LLC,Preferred Equity,Other,,,,,,2023-03-31,,,4368,19538,,,,MAIN,2024-11-08
Integral Energy Services,Other Debt,Business Services,13.09%,7.50%,N/A,7.50%,2021-08-20,2026-08-20,12915,,,,,,,MAIN,2024-11-08
Iron-Main Investments LLC,Other Debt,Pharmaceuticals & Biotechnology,13.00%,,N/A,,,2028-01-31,4514,,,,,,,MAIN,2024-11-08
Iron-Main Investments LLC,Other Debt,Pharmaceuticals & Biotechnology,13.00%,,N/A,,,2028-01-31,2940,,,,,,,MAIN,2024-11-08
Iron-Main Investments LLC,Other Debt,Pharmaceuticals & Biotechnology,13.00%,,N/A,,,2028-01-31,8944,,,,,,,MAIN,2024-11-08
Iron-Main Investments LLC,Other Debt,Pharmaceuticals & Biotechnology,13.00%,,N/A,,,2028-01-31,17624,,,,,,,MAIN,2024-11-08
Iron-Main Investments LLC,Other Debt,Pharmaceuticals & Biotechnology,13.00%,,N/A,,,2028-01-31,10082,,,,,,,MAIN,2024-11-08
Iron-Main Investments LLC,Preferred Equity,Pharmaceuticals & Biotechnology,25.00%,,N/A,,,2024-06-26,,,711,711,,,,MAIN,2024-11-08
ITA Holdings Group LLC,Other Debt,Business Services,15.53%,1.00%,N/A,9.00%,2023-06-21,2027-06-21,1195,,,,,,,MAIN,2024-11-08
ITA Holdings Group LLC,Other Debt,Business Services,15.53%,1.00%,N/A,9.00%,2023-06-21,2027-06-21,1007,,,,,,,MAIN,2024-11-08
ITA Holdings Group LLC,Other Debt,Business Services,14.53%,1.00%,N/A,8.00%,2023-06-21,2027-06-21,4422,,,,,,,MAIN,2024-11-08
MoneyThumb Acquisition LLC,Other Debt,Software,14.00%,,N/A,,,2029-08-19,9600,,,,,,,MAIN,2024-11-08
MoneyThumb Acquisition LLC,Preferred Equity,Software,12.00%,,N/A,,,2024-08-19,,,1656,1656,,,,MAIN,2024-11-08
MoneyThumb Acquisition LLC,Warrants,Software,,,,,,2024-08-19,,,594,594,,,,MAIN,2024-11-08
Invincible Boat Company LLC,Other Debt,Other,11.29%,6.50%,N/A,,2019-08-28,2025-08-28,1037,,,,,,,MAIN,2024-11-08
Invincible Boat Company LLC,Other Debt,Other,11.25%,6.50%,N/A,,2019-08-28,2025-08-28,16812,,,,,,,MAIN,2024-11-08
INW Manufacturing LLC,Other Debt,Other,10.62%,5.75%,N/A,,2021-05-19,2027-03-25,6885,,,,,,,MAIN,2024-11-08
Isagenix International LLC,Other Debt,Healthcare Services,11.89%,9.43%,N/A,6.60%,2023-04-13,2028-04-14,3090,,,,,,,MAIN,2024-11-08
Isagenix International LLC,Common Equity,Healthcare Services,,,,,,2023-04-13,,,,,,2872,,MAIN,2024-11-08
Island Pump and Tank LLC,Other Debt,Industrial Services,,6.50%,N/A,,2024-05-20,2029-05-17,,,,,,,,MAIN,2024-11-08
Island Pump and Tank LLC,Other Debt,Industrial Services,11.09%,5.50%,N/A,,2024-05-20,2029-05-17,1735,,,,,,,MAIN,2024-11-08
Jackmont Hospitality Inc.,Other Debt,Food & Beverage,12.86%,7.50%,N/A,,2022-10-26,2024-11-04,803,,,,,,,MAIN,2024-11-08
Jackmont Hospitality Inc.,Other Debt,Food & Beverage,15.28%,10.00%,N/A,,2024-02-27,2024-11-04,627,,,,,,,MAIN,2024-11-08
Jackmont Hospitality Inc.,Other Debt,Food & Beverage,12.90%,7.50%,N/A,,2021-11-08,2024-11-04,1869,,,,,,,MAIN,2024-11-08
Jackmont Hospitality Inc.,Preferred Equity,Food & Beverage,,,,,,2021-11-08,,,,,,110,3404,MAIN,2024-11-08
JDC Power Services LLC,Other Debt,Industrial Services,,6.75%,N/A,,2024-06-28,2029-06-28,,,,,,,,MAIN,2024-11-08
JDC Power Services LLC,Other Debt,Industrial Services,11.35%,6.75%,N/A,,2024-06-28,2029-06-28,61351,,,,,,,MAIN,2024-11-08
Joerns Healthcare LLC,Other Debt,Medical Devices & Equipment,,,,,,,,,,,,,,MAIN,2024-11-08
Peaches Holding Corp.,Common Equity,Packaging,,,,,,,,,,,7221,,,MAIN,2024-11-08
Power System Solutions,Other Debt,Energy & Utilities,,6.50%,N/A,6.50%,2023-06-07,2028-06-07,,,,,,,,MAIN,2024-11-08
Power System Solutions,Other Debt,Energy & Utilities,11.35%,6.50%,N/A,6.50%,2023-06-07,2028-06-07,6139,,,,,,,MAIN,2024-11-08
Power System Solutions,Other Debt,Energy & Utilities,11.60%,6.50%,N/A,6.50%,2023-06-07,2028-06-07,18279,,,,,,,MAIN,2024-11-08
Power System Solutions,Common Equity,Energy & Utilities,,,,,,,,,,,1234,25037,,MAIN,2024-11-08
PrimeFlight Aviation Services,Other Debt,Transportation & Logistics,10.58%,5.50%,N/A,5.50%,2023-05-01,2029-05-01,7900,,,,,,,MAIN,2024-11-08
PrimeFlight Aviation Services,Other Debt,Transportation & Logistics,10.10%,5.50%,N/A,5.50%,2023-09-07,2029-05-01,754,,,,,,,MAIN,2024-11-08
PrimeFlight Aviation Services,Other Debt,Transportation & Logistics,10.10%,5.50%,N/A,5.50%,2024-01-30,2029-05-01,758,,,,,,,MAIN,2024-11-08
PrimeFlight Aviation Services,Other Debt,Transportation & Logistics,9.85%,5.25%,N/A,5.25%,2024-06-28,2029-05-01,861,,,,,,,MAIN,2024-11-08
PTL US Bidco Inc.,Other Debt,Oil & Gas,,6.75%,N/A,6.75%,2022-08-19,2027-08-19,6838,,,,,,,MAIN,2024-11-08
PTL US Bidco Inc.,Other Debt,Oil & Gas,,6.75%,N/A,6.75%,2022-08-19,2027-08-19,21707,,,,,,,MAIN,2024-11-08
Purge Rite LLC,Other Debt,Business Services,,8.00%,N/A,8.00%,2023-10-02,2028-10-02,,,,,,,,MAIN,2024-11-08
Purge Rite LLC,Other Debt,Business Services,13.64%,8.00%,N/A,8.00%,2023-10-02,2028-10-02,9844,,,,,,,MAIN,2024-11-08
Purge Rite LLC,Preferred Equity,Business Services,,,,,,,,,,,3248,12889,,MAIN,2024-11-08
Purge Rite LLC,Common Equity,Business Services,,,,,,,,,,,33,,,MAIN,2024-11-08
Richardson Sales Solutions,Other Debt,Business Services,11.92%,6.75%,N/A,6.75%,2023-08-24,2028-08-24,4151,,,,,,,MAIN,2024-11-08
Richardson Sales Solutions,Other Debt,Business Services,12.03%,6.75%,N/A,6.75%,2023-08-24,2028-08-24,34265,,,,,,,MAIN,2024-11-08
Richardson Sales Solutions,Other Debt,Business Services,11.86%,6.75%,N/A,6.75%,2024-09-10,2028-08-24,22240,,,,,,,MAIN,2024-11-08
HEADLANDS OP-CO LLC,Other Debt,Healthcare Services,11.86%,,N/A,6.50%,2022-08-01,2027-08-01,6733,,,22958,,,,MAIN,2024-11-08
HEADLANDS OP-CO LLC,Other Debt,Healthcare Services,11.86%,,N/A,6.50%,2022-08-01,2027-08-01,16622,,,22958,,,,MAIN,2024-11-08
HOWLCO LLC,Other Debt,Software,11.53%,,N/A,6.00%,2021-08-19,2026-10-23,25162,,,25162,,,,MAIN,2024-11-08
Hybrid Promotions LLC,Other Debt,Apparel & Textiles,15.91%,2.00%,N/A,8.25%,2021-06-30,2026-06-30,7167,,,7167,,,,MAIN,2024-11-08
IG Parent Corp.,Other Debt,Software,10.96%,,N/A,5.50%,2021-07-30,2028-07-30,9399,,,14173,,,,MAIN,2024-11-08
IG Parent Corp.,Other Debt,Software,10.96%,,N/A,5.50%,2021-07-30,2028-07-30,4953,,,14173,,,,MAIN,2024-11-08
Imaging Business Machines LLC,Other Debt,Technology Hardware,12.41%,,N/A,7.00%,2023-06-08,2028-06-30,1581,,,22883,,,,MAIN,2024-11-08
Imaging Business Machines LLC,Other Debt,Technology Hardware,12.45%,,N/A,7.00%,2023-06-08,2028-06-30,20768,,,22883,,,,MAIN,2024-11-08
Imaging Business Machines LLC,Common Equity,Technology Hardware,,,,,,,,,,,1166,22439,,MAIN,2024-11-08
Implus Footcare LLC,Other Debt,Apparel & Textiles,14.25%,1.00%,N/A,7.75%,2017-06-01,2024-07-31,18645,,,18645,,,,MAIN,2024-11-08
Industrial Services Acquisition LLC,Other Debt,Business Services,12.22%,,N/A,6.75%,2021-08-13,2026-08-13,1390,,,21349,,,,MAIN,2024-11-08
Industrial Services Acquisition LLC,Other Debt,Business Services,12.22%,,N/A,6.75%,2021-08-13,2026-08-13,19044,,,21349,,,,MAIN,2024-11-08
Industrial Services Acquisition LLC,Preferred Equity,Business Services,,,,,,,,138,21349,,,,,MAIN,2024-11-08
Industrial Services Acquisition LLC,Partnership Interest,Business Services,,,,,,,,900,21349,,,,,MAIN,2024-11-08
Infolinks Media Buyco LLC,Other Debt,Marketing & Advertising,11.50%,,N/A,6.00%,2022-09-29,2027-09-29,10000,,,10000,,,,MAIN,2024-11-08
Superior Rigging & Erecting Co.,Other Debt,Business Services,12.00%,,,,,,1924,,,38,,,,MAIN,2024-11-08
The Affiliati Network LLC,Other Debt,Marketing & Advertising,,,,,,,,16,,,1963,,,MAIN,2024-11-08
The Affiliati Network LLC,Other Debt,Marketing & Advertising,13.00%,,,,,,906,,,27,,,,MAIN,2024-11-08
UniTek Global Services Inc.,Other Debt,Telecommunications,15.00%,15.00%,,,,,206,,,248,,,4592,MAIN,2024-11-08
UniTek Global Services Inc.,Other Debt,Telecommunications,15.00%,15.00%,,,,,1174,,,30,,,2206,MAIN,2024-11-08
UniTek Global Services Inc.,Other Debt,Telecommunications,,,,,,,,,,22,,,382,MAIN,2024-11-08
UniTek Global Services Inc.,Preferred Equity,Telecommunications,20.00%,20.00%,,,,,,,,341,,,2833,MAIN,2024-11-08
UniTek Global Services Inc.,Preferred Equity,Telecommunications,20.00%,20.00%,,,,,1986,,,1991,,,1986,MAIN,2024-11-08
Universal Wellhead Services Holdings LLC,Preferred Equity,Energy Services,14.00%,14.00%,,,,,,,,220,,,,MAIN,2024-11-08
World Micro Holdings LLC,Other Debt,Software,13.00%,,,,,,1440,,,14140,,,29,MAIN,2024-11-08
HOWLCO LLC,Other Debt,Software,11.94%,,N/A,6.50%,2021-08-19,2026-10-23,26009,,,,,,,MAIN,2024-11-08
Hybrid Promotions LLC,Other Debt,Apparel & Textiles,13.84%,,N/A,8.25%,2021-06-30,2027-12-31,7200,,,,,,,MAIN,2024-11-08
IG Parent Corp.,Other Debt,Software,10.95%,,N/A,5.75%,2021-07-30,2026-07-30,459,,,,,,,MAIN,2024-11-08
IG Parent Corp.,Other Debt,Software,10.70%,,N/A,5.75%,2021-07-30,2028-07-30,10154,,,,,,,MAIN,2024-11-08
IG Parent Corp.,Other Debt,Software,10.70%,,N/A,5.75%,2021-07-30,2028-07-30,4916,,,,,,,MAIN,2024-11-08
IG Parent Corp.,Common Equity,Software,,,,,,,,,,,15385,,,MAIN,2024-11-08
Imaging Business Machines LLC,Other Debt,Technology Hardware,12.08%,,N/A,7.00%,2023-06-08,2028-06-30,1186,,,,,,,MAIN,2024-11-08
Imaging Business Machines LLC,Other Debt,Technology Hardware,11.62%,,N/A,7.00%,2023-06-08,2028-06-30,20611,,,,,,,MAIN,2024-11-08
Implus Footcare LLC,Other Debt,Apparel & Textiles,14.01%,1.50%,N/A,9.25%,2017-06-01,2025-07-31,18648,,,,,,,MAIN,2024-11-08
Insight Borrower Corp.,Other Debt,Other,,,N/A,,2028-07-19,,,,,,,,,MAIN,2024-11-08
Insight Borrower Corp.,Other Debt,Other,,,N/A,,2029-07-19,,,,,,,,,MAIN,2024-11-08
Insight Borrower Corp.,Other Debt,Other,11.53%,,N/A,6.25%,2023-07-19,2029-07-19,14298,,,,,,,MAIN,2024-11-08
Insight Borrower Corp.,Common Equity,Other,,,,,,,,,,,656,14504,,MAIN,2024-11-08
Inspire Aesthetics Management LLC,Other Debt,Other,13.03%,,N/A,8.00%,2023-04-03,2028-04-03,790,,,,,,,MAIN,2024-11-08
Inspire Aesthetics Management LLC,Other Debt,Other,13.27%,,N/A,8.00%,2023-04-03,2028-04-03,7252,,,,,,,MAIN,2024-11-08
Inspire Aesthetics Management LLC,Other Debt,Other,13.27%,,N/A,8.00%,2023-06-14,2028-04-03,2917,,,,,,,MAIN,2024-11-08
Inspire Aesthetics Management LLC,Common Equity,Other,,,,,,,,,,,417,11179,,MAIN,2024-11-08
Interface Security Systems LLC,Other,Other,,,,,,,,,,,,,,MAIN,2024-11-08
AVEX Aviation Holdings LLC,Other Debt,Aerospace & Defense,,,N/A,7.25%,2022-12-23,2027-12-23,24228,,,,,,,MAIN,2024-11-08
AVEX Aviation Holdings LLC,Common Equity,Aerospace & Defense,,,,,,,,,,965,24463,,,MAIN,2024-11-08
Berry Aviation Inc.,Preferred Equity,Airlines,,,,,,,,,,286,,,,MAIN,2024-11-08
Bettercloud Inc.,Other Debt,Software,9.25%,9.25%,N/A,10.25%,2022-06-30,2028-06-30,31121,,,30739,,,,MAIN,2024-11-08
Bluestem Brands Inc.,Other Debt,Retail,8.5%,12.82%,N/A,8.50%,2024-01-09,2025-08-28,191,,,,,,,MAIN,2024-11-08
Bluestem Brands Inc.,Other Debt,Retail,15.00%,15.00%,N/A,7.50%,2022-10-19,2025-08-28,3454,,,,,,,MAIN,2024-11-08
Bluestem Brands Inc.,Other Debt,Retail,8.5%,12.82%,N/A,8.50%,2020-08-28,2025-08-28,4055,,,,,,,MAIN,2024-11-08
Bluestem Brands Inc.,Common Equity,Retail,,,,,,,,,,1,8308,,,MAIN,2024-11-08
Bluestem Brands Inc.,Warrants,Retail,,,,,2032-10-19,,,1036,,,,,,MAIN,2024-11-08
Bond Brand Loyalty ULC,Other Debt,Marketing & Advertising,11.48%,,N/A,6.00%,2023-05-01,2028-05-01,6357,,,,,,,MAIN,2024-11-08
Bond Brand Loyalty ULC,Other Debt,Marketing & Advertising,13.48%,,N/A,8.00%,2023-05-01,2028-05-01,,,,,,,,MAIN,2024-11-08
Obra Capital Inc.,Other Debt,Other,11.47%,,N/A,6.00%,2019-10-10,2026-10-01,17373,,,,,,,MAIN,2024-11-08
Ospemifene Royalty Sub LLC,Other Debt,Pharmaceuticals & Biotechnology,,,N/A,,2013-07-08,2026-11-15,4443,,,,,,,MAIN,2024-11-08
Paragon Healthcare Inc.,Other Debt,Other,,,N/A,5.75%,2022-01-19,2027-01-19,,3204,3204,,,,,MAIN,2024-11-08
Paragon Healthcare Inc.,Other Debt,Other,11.24%,,N/A,5.75%,2022-01-19,2027-01-19,3204,3204,3204,0.01,3204,,,MAIN,2024-11-08
Paragon Healthcare Inc.,Other Debt,Other,11.25%,,N/A,5.75%,2022-01-19,2027-01-19,18597,18597,18597,0.08,18597,,,MAIN,2024-11-08
Power System Solutions,Other Debt,Energy & Utilities,12.12%,,N/A,6.75%,2023-06-07,2028-06-07,18418,18418,18418,0.08,18418,,,MAIN,2024-11-08
PrimeFlight Aviation Services,Other Debt,Transportation & Logistics,12.28%,,N/A,6.85%,2023-05-01,2029-05-01,7960,7960,7960,0.03,7960,,,MAIN,2024-11-08
PrimeFlight Aviation Services,Other Debt,Transportation & Logistics,12.20%,,N/A,6.85%,2023-09-07,2029-05-01,760,760,760,0.00,760,,,MAIN,2024-11-08
PTL US Bidco Inc.,Other Debt,Other,12.80%,,N/A,7.25%,2022-08-19,2027-08-19,3022,3022,3022,0.01,3022,,,MAIN,2024-11-08
PTL US Bidco Inc.,Other Debt,Other,12.88%,,N/A,7.25%,2022-08-19,2027-08-19,26478,26478,26478,0.11,26478,,,MAIN,2024-11-08
Mako Steel LP,Other Debt,Construction & Engineering,,,,,,,,,,,,,,MAIN,2024-11-08
Mako Steel LP,Other Debt,Construction & Engineering,12.28%,,N/A,6.75%,2021-03-15,2026-03-15,15049,15049,14886,0.00,,,,MAIN,2024-11-08
MB2 Dental Solutions LLC,Other Debt,Other,11.46%,,N/A,6.00%,2021-01-28,2027-01-29,2803,2803,2803,0.00,,,,MAIN,2024-11-08
MB2 Dental Solutions LLC,Other Debt,Other,11.46%,,N/A,6.00%,2021-01-28,2027-01-29,3925,3925,3925,0.00,,,,MAIN,2024-11-08
MB2 Dental Solutions LLC,Other Debt,Other,11.46%,,N/A,6.00%,2021-01-28,2027-01-29,3464,3464,3464,0.00,,,,MAIN,2024-11-08
MB2 Dental Solutions LLC,Other Debt,Other,11.46%,,N/A,6.00%,2021-01-28,2027-01-29,7796,7796,17851,0.00,,,,MAIN,2024-11-08
Microbe Formulas LLC,Other Debt,Other,,,,,,,,,,,,,,MAIN,2024-11-08
Microbe Formulas LLC,Other Debt,Other,11.46%,,N/A,6.00%,2022-04-04,2028-04-03,22168,22168,21804,0.00,,,,MAIN,2024-11-08
Mills Fleet Farm Group LLC,Other Debt,Retail,12.52%,,N/A,7.00%,2018-10-24,2026-12-31,18152,18152,18152,0.00,,,,MAIN,2024-11-08
Mini Melts of America LLC,Other Debt,Marketing & Advertising,,,,,,,,,,,,,,MAIN,2024-11-08
Mini Melts of America LLC,Other Debt,Marketing & Advertising,10.64%,,N/A,5.25%,2023-11-30,2028-11-30,4941,4941,4941,0.00,,,,MAIN,2024-11-08
Mini Melts of America LLC,Common Equity,Marketing & Advertising,,,,,,2023-11-30,,,,459657,460,10047,0.00,MAIN,2024-11-08
MonitorUS Holding LLC,Other Debt,Software,14.00%,,N/A,,2022-05-24,2027-05-24,3889,3889,3889,0.00,,,,MAIN,2024-11-08
MonitorUS Holding LLC,Other Debt,Software,14.00%,,N/A,,2022-05-24,2027-05-24,10211,10211,10211,0.00,,,,MAIN,2024-11-08
MonitorUS Holding LLC,Other Debt,Software,14.00%,,N/A,,2022-05-24,2027-05-24,17213,17213,17213,0.00,,,,MAIN,2024-11-08
Winter Services LLC,Other Debt,Business Services,13.59%,8.00%,N/A,5.00%,2021-11-19,2026-11-19,667,,,16710,,,,MAIN,2024-11-08
Winter Services LLC,Other Debt,Business Services,13.59%,8.00%,N/A,5.00%,2021-11-19,2026-11-19,1874,,,16710,,,,MAIN,2024-11-08
Winter Services LLC,Other Debt,Business Services,12.59%,7.00%,N/A,5.00%,2024-01-16,2026-11-19,7240,,,16710,,,,MAIN,2024-11-08
Xenon Arc Inc.,Other Debt,Chemicals,10.16%,5.25%,N/A,5.25%,2021-12-17,2028-12-20,23875,,,60729,,,,MAIN,2024-11-08
Xenon Arc Inc.,Other Debt,Chemicals,10.63%,5.25%,N/A,5.25%,2021-12-17,2028-12-20,37538,,,60729,,,,MAIN,2024-11-08
YS Garments LLC,Other Debt,Marketing & Advertising,12.89%,7.50%,N/A,5.00%,2018-08-22,2026-08-09,10992,,,,,,,MAIN,2024-11-08
Zips Car Wash LLC,Other Debt,Other,12.46%,3.50%,N/A,7.25%,2022-02-11,2024-12-31,17306,,,21644,,,,MAIN,2024-11-08
Zips Car Wash LLC,Other Debt,Other,12.46%,3.50%,N/A,7.25%,2022-02-11,2024-12-31,4338,,,21644,,,,MAIN,2024-11-08
ZRG Partners LLC,Other Debt,Business Services,,,N/A,6.00%,2024-06-14,2029-06-14,,,,,,,,MAIN,2024-11-08
ZRG Partners LLC,Other Debt,Business Services,10.74%,6.00%,N/A,6.00%,2024-06-14,2029-06-14,5067,,,68657,,,,MAIN,2024-11-08
ZRG Partners LLC,Other Debt,Business Services,11.26%,6.00%,N/A,6.00%,2024-06-14,2029-06-14,8003,,,68657,,,,MAIN,2024-11-08
ZRG Partners LLC,Other Debt,Business Services,11.30%,6.00%,N/A,6.00%,2024-06-14,2029-06-14,57352,,,68657,,,,MAIN,2024-11-08
NRP Jones LLC,Other Debt,Other,12.00%,,N/A,,2017-12-21,2025-03-20,2080,,,,,,,MAIN,2024-11-08
NRP Jones LLC,Partnership Interest,Other,,,,,,2011-12-22,,,65962,,,114,,MAIN,2024-11-08
NuStep LLC,Other Debt,Other,11.85%,6.50%,N/A,6.50%,2017-01-31,2025-01-31,3600,,,,,,,MAIN,2024-11-08
NuStep LLC,Other Debt,Other,12.00%,,N/A,,2017-01-31,2025-01-31,18440,,,,,,,MAIN,2024-11-08
NuStep LLC,Preferred Equity,Other,,,,,,2022-11-02,,,2304,,,2582,,MAIN,2024-11-08
NuStep LLC,Preferred Equity,Other,,,,,,2017-01-31,,,454,,,11230,,MAIN,2024-11-08
OMi Topco LLC,Other Debt,Other,12.00%,,N/A,,2021-08-31,2026-08-31,10000,,,,,,,MAIN,2024-11-08
OMi Topco LLC,Preferred Equity,Other,,,,,,2008-04-01,,,900,,,1080,,MAIN,2024-11-08
Orttech Holdings LLC,Other Debt,Other,,11.00%,N/A,11.00%,2021-07-30,2026-07-31,,,,,,,,MAIN,2024-11-08
Orttech Holdings LLC,Other Debt,Other,16.35%,11.00%,N/A,11.00%,2021-07-30,2026-07-31,21960,,,,,,,MAIN,2024-11-08
Orttech Holdings LLC,Preferred Equity,Other,,,,,,2021-07-30,,,10000,,,10000,,MAIN,2024-11-08
Pearl Meyer Topco LLC,Other Debt,Business Services,,,,,,2020-04-27,,,,,,,,MAIN,2024-11-08
Pearl Meyer Topco LLC,Other Debt,Business Services,12.00%,,N/A,,2020-04-27,2027-12-31,43219,,,,,,,MAIN,2024-11-08
